,name,album,artist,release_date,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat,Unnamed: 0,artist_id,popularity_meta,followers,popularity_sum,popularity_count,popularity_sum_album,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other
2555,What Would You Do?,What Would You Do?,Joel Corry,2022-03-18,174215,76,0.687,0.149,0.895,0.00592,0.121,-2.983,0.0474,124.041,4,210,2.0,2.0,2.0,2.0,2.0,57.0,6DgP9otnZw5z6daOntINxp,74.0,310432.0,383,5,76,1,76.75,76.75,1
2556,Right My Wrongs,T R A P S O U L,Bryson Tiller,2015-10-02,249320,76,0.5429999999999999,0.345,0.449,0.0,0.157,-8.065,0.0463,132.609,4,2569,3.0,3.0,3.0,2.0,2.0,431.0,2EMAnMvWE2eb56ToJVfCWs,78.0,6189082.0,454,6,237,3,75.6,80.5,0
2557,Outside,Outside,Bryson Tiller,2022-09-08,188579,74,0.7290000000000001,0.125,0.513,0.0,0.112,-7.5070000000000014,0.0554,97.254,4,36,3.0,3.0,3.0,2.0,2.0,431.0,2EMAnMvWE2eb56ToJVfCWs,78.0,6189082.0,454,6,74,1,76.0,76.0,1
2558,Sorrows,A N N I V E R S A R Y,Bryson Tiller,2020-10-02,193702,73,0.633,0.14800000000000002,0.7929999999999999,0.0,0.867,-6.847,0.182,109.093,4,742,3.0,3.0,3.0,2.0,2.0,431.0,2EMAnMvWE2eb56ToJVfCWs,78.0,6189082.0,454,6,143,2,76.2,70.0,0
2560,THRU THE NIGHT (feat. Bryson Tiller),Confetti,Jack Harlow,2019-09-20,128409,70,0.88,0.016,0.58,3.83e-06,0.0936,-5.032,0.0438,124.003,4,1120,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,140,2,75.55555555555556,70.0,0
2561,Outta Time (feat. Drake),A N N I V E R S A R Y,Bryson Tiller,2020-10-02,198821,70,0.7140000000000001,0.0129,0.5820000000000001,0.0,0.0774,-7.272,0.0808,92.819,4,742,3.0,3.0,3.0,2.0,2.0,431.0,2EMAnMvWE2eb56ToJVfCWs,78.0,6189082.0,454,6,143,2,76.8,73.0,0
2562,This Town,Flicker (Deluxe),Niall Horan,2017-10-20,232852,81,0.677,0.7120000000000001,0.401,0.0,0.116,-8.467,0.0308,111.825,4,1820,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,362,5,70.14285714285714,70.25,0
2563,Slow Hands,Flicker (Deluxe),Niall Horan,2017-10-20,188174,76,0.735,0.011,0.425,0.0,0.055,-6.648,0.0464,85.896,4,1820,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,362,5,70.85714285714286,71.5,0
2565,Black And White,Heartbreak Weather,Niall Horan,2020-03-13,193089,74,0.443,0.0301,0.5820000000000001,0.0,0.127,-6.02,0.0482,147.589,4,945,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,210,3,71.14285714285714,68.0,0
2566,Put A Little Love On Me,Heartbreak Weather,Niall Horan,2020-03-13,224585,71,0.589,0.674,0.471,0.0,0.105,-4.908,0.0262,95.972,4,945,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,210,3,71.57142857142857,69.5,0
2567,Too Much To Ask,Flicker (Deluxe),Niall Horan,2017-10-20,223043,71,0.443,0.371,0.5329999999999999,0.0,0.128,-6.547999999999999,0.0396,77.344,4,1820,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,362,5,71.57142857142857,72.75,0
2568,Seeing Blind,Flicker (Deluxe),Niall Horan,2017-10-20,185280,67,0.716,0.0372,0.555,0.0,0.105,-7.57,0.0371,93.973,4,1820,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,362,5,72.14285714285714,73.75,0
2569,Flicker,Flicker (Deluxe),Niall Horan,2017-10-20,258025,67,0.263,0.71,0.307,7.48e-06,0.337,-9.724,0.0295,182.082,3,1820,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,362,5,72.14285714285714,73.75,0
2570,Still,Heartbreak Weather,Niall Horan,2020-03-13,251883,65,0.416,0.123,0.45,0.0,0.113,-6.198,0.0269,97.676,4,945,2.0,2.0,2.0,2.0,2.0,433.0,1Hsdzj7Dlq2I7tHP7501T4,75.0,8965976.0,572,8,210,3,72.42857142857143,72.5,0
2571,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,204280,81,0.484,0.431,0.731,0.0,0.151,-6.694,0.0379,101.654,4,2957,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,283,4,66.25,67.33333333333333,0
2572,Saturday Sun,Nation of Two,Vance Joy,2018-02-23,214720,71,0.637,0.484,0.8640000000000001,0.0,0.222,-4.381,0.0468,99.995,4,1694,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,139,2,67.5,68.0,0
2573,Missing Piece,In Our Own Sweet Time,Vance Joy,2022-06-10,215840,67,0.632,0.0449,0.863,1.01e-06,0.13,-5.21,0.0446,101.976,4,126,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,189,3,68.0,61.0,0
2574,Clarity,In Our Own Sweet Time,Vance Joy,2022-06-10,227240,60,0.552,0.00137,0.873,0.000273,0.0966,-6.065,0.0464,125.059,4,126,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,189,3,68.875,64.5,0
2575,You (with Marshmello & Vance Joy),FRIENDS KEEP SECRETS 2,benny blanco,2021-03-26,169094,61,0.667,0.054000000000000006,0.5720000000000001,2.01e-06,0.109,-6.416,0.041,103.077,4,567,2.0,2.0,2.0,2.0,2.0,18.0,5CiGnKThu5ctn9pBxv7DGa,74.0,1009052.0,550,8,185,3,69.85714285714286,62.0,0
2576,I'm with You,Nation of Two,Vance Joy,2018-02-23,239786,68,0.657,0.805,0.396,1.58e-06,0.103,-9.255,0.0293,110.003,3,1694,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,139,2,67.875,71.0,0
2577,Mess Is Mine,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,223640,68,0.595,0.047,0.723,0.0286,0.0995,-8.256,0.0349,108.043,1,2957,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,283,4,67.875,71.66666666666667,0
2578,Georgia,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,230506,67,0.388,0.312,0.66,0.000307,0.0943,-7.372000000000001,0.0308,143.554,4,2957,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,283,4,68.0,72.0,0
2579,Fire and the Flood,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,249382,67,0.596,0.0242,0.8270000000000001,0.0,0.0958,-4.402,0.0372,115.034,4,2957,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,283,4,68.0,72.0,0
2580,Catalonia,In Our Own Sweet Time,Vance Joy,2022-06-10,218306,62,0.399,0.32,0.8009999999999999,0.0,0.308,-4.638,0.0544,199.792,4,126,2.0,2.0,2.0,2.0,2.0,435.0,10exVja0key0uqUkk6LJRT,74.0,2703525.0,611,9,189,3,68.625,63.5,0
2581,Me Dediqué a Perderte,A Corazón Abierto,Alejandro Fernández,2004-09-01,231773,79,0.642,0.491,0.442,1.58e-06,0.102,-9.115,0.07400000000000001,148.01,4,6617,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,147,2,67.71428571428571,68.0,0
2582,Sé Que Te Duele,Rompiendo Fronteras,Alejandro Fernández,2017-01-13,228146,74,0.6920000000000001,0.24,0.855,0.0,0.0967,-4.77,0.0725,94.984,4,2100,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,74,1,68.42857142857143,68.42857142857143,1
2583,Me Hace Tanto Bien,Dos Mundos - Evolución,Alejandro Fernández,2009-01-01,188893,72,0.5489999999999999,0.528,0.764,0.0,0.0782,-5.881,0.0427,157.502,3,5034,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,72,1,68.71428571428571,68.71428571428571,1
2584,Mariposa Traicionera,Mariposa Traicionera,Maná,2021-11-18,243307,71,0.622,0.524,0.647,4.820000000000001e-05,0.0872,-6.9129999999999985,0.0352,206.037,4,330,2.0,2.0,2.0,2.0,2.0,321.0,7okwEbXzyT2VffBmyQBWLz,76.0,8866334.0,727,10,71,1,72.88888888888889,72.88888888888889,1
2585,Hoy Tengo Ganas De Ti,Confidencias,Alejandro Fernández,2013-01-01,291106,69,0.406,0.328,0.459,0.0,0.0717,-6.372999999999998,0.0392,123.54,4,3573,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,69,1,69.14285714285714,69.14285714285714,1
2586,Canta Corazón,A Corazón Abierto,Alejandro Fernández,2004-09-01,254600,68,0.7240000000000001,0.425,0.715,0.0,0.0746,-7.737999999999999,0.0504,104.06,4,6617,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,147,2,69.28571428571429,79.0,0
2587,Caballero,Hecho En México,Alejandro Fernández,2020-02-14,229053,67,0.5710000000000001,0.109,0.418,0.0,0.0705,-6.89,0.0303,100.738,4,973,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,67,1,69.42857142857143,69.42857142857143,1
2588,Nunca Dudes En Llamarme,Prefiero Estar Contigo,La Arrolladora Banda El Limón De Rene Camacho,2022-10-14,203760,27,0.615,0.444,0.564,0.0,0.0805,-5.364,0.047,179.785,4,0,2.0,3.0,2.0,2.0,2.0,437.0,5bSfBBCxY8QAk4Pifveisz,73.0,5468707.0,607,10,27,1,64.44444444444444,64.44444444444444,1
2589,Duele,Hecho En México (Edición Especial),Alejandro Fernández,2021-07-16,193373,58,0.526,0.309,0.4270000000000001,0.0,0.318,-8.235,0.0329,88.125,4,455,2.0,2.0,2.0,2.0,2.0,436.0,6sq1yF0OZEWA4xoXVKW1L9,75.0,6216646.0,553,8,58,1,70.71428571428571,70.71428571428571,1
2590,Same Love (feat. Mary Lambert),The Heist,Macklemore,2012-10-09,320034,56,0.618,0.718,0.475,2.33e-05,0.0994,-9.05,0.165,84.964,4,3657,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,340,5,71.25,71.0,0
2591,Wing$,The Heist,Macklemore,2012-10-09,299599,60,0.399,0.363,0.599,0.0,0.188,-6.987,0.204,73.05199999999998,4,3657,2.0,2.0,2.0,2.0,2.0,195.0,3JhNCzhSMTxs9WLGJJxWOY,76.0,1953535.0,626,9,340,5,70.75,70.0,0
2592,Dance Off (feat. Idris Elba & Anderson .Paak),This Unruly Mess I've Made,Macklemore & Ryan Lewis,2016-02-26,229680,56,0.77,0.0411,0.818,0.000127,0.16399999999999998,-3.914,0.0533,120.979,4,2422,3.0,3.0,3.0,2.0,2.0,197.0,5BcAKTbp20cv7tC5VqPFoC,73.0,2589961.0,317,6,215,4,52.2,53.0,0
2593,Growing Up (feat. Ed Sheeran),This Unruly Mess I've Made,Macklemore & Ryan Lewis,2016-02-25,305240,42,0.762,0.175,0.5479999999999999,0.0,0.114,-7.072,0.28600000000000003,85.131,4,2423,3.0,3.0,3.0,2.0,2.0,197.0,5BcAKTbp20cv7tC5VqPFoC,73.0,2589961.0,317,6,215,4,55.0,57.666666666666664,0
2594,Otherside (feat. Fences) [Ryan Lewis Remix],VS. Redux,Macklemore & Ryan Lewis,2010-10-20,346164,52,0.612,0.523,0.568,0.0,0.217,-8.555,0.0743,116.247,4,4377,3.0,3.0,3.0,2.0,2.0,197.0,5BcAKTbp20cv7tC5VqPFoC,73.0,2589961.0,317,6,52,1,53.0,53.0,1
2595,Irish Celebration,Irish Celebration,Macklemore & Ryan Lewis,2014-03-20,282352,50,0.3670000000000001,0.17800000000000002,0.847,0.0,0.584,-5.351,0.22,73.771,4,3130,3.0,3.0,3.0,2.0,2.0,197.0,5BcAKTbp20cv7tC5VqPFoC,73.0,2589961.0,317,6,50,1,53.4,53.4,1
2596,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,261492,80,0.7609999999999999,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,4,791,2.0,2.0,2.0,2.0,2.0,0.0,3TVXtAsR1Inumwj472S9r4,97.0,69021028.0,1214,15,80,1,81.0,81.0,1
2597,3 Headed Goat (feat. Lil Baby & Polo G),Just Cause Y'all Waited 2,Lil Durk,2020-05-08,169531,77,0.846,0.269,0.48,0.0,0.0989,-8.618,0.359,143.029,4,889,999.0,999.0,999.0,999.0,999.0,263.0,3hcs9uc56yIGFCSy9leWe7,82.0,4776801.0,224,3,77,1,73.5,73.5,1
2598,Broadway Girls (feat. Morgan Wallen),7220 (Reloaded),Lil Durk,2022-03-10,185600,71,0.659,0.0417,0.745,0.0,0.29600000000000004,-3.599,0.0347,74.967,4,218,999.0,999.0,999.0,999.0,999.0,263.0,3hcs9uc56yIGFCSy9leWe7,82.0,4776801.0,224,3,71,1,76.5,76.5,1
2600,In The Bible (with Lil Durk & Giveon),Certified Lover Boy,Drake,2021-09-03,296568,72,0.6859999999999999,0.614,0.385,0.0,0.131,-8.35,0.297,143.07,4,406,2.0,2.0,2.0,2.0,2.0,0.0,3TVXtAsR1Inumwj472S9r4,97.0,69021028.0,1214,15,541,7,81.57142857142857,78.16666666666667,0
2602,Man of my Word,The Voice of the Heroes,Lil Baby,2021-06-04,172400,72,0.789,0.0439,0.609,0.0,0.17800000000000002,-5.9689999999999985,0.174,136.001,4,497,2.0,2.0,2.0,2.0,2.0,138.0,5f7VJjfbwm532GiveGC0ZK,89.0,12154289.0,694,9,208,3,77.75,68.0,0
2603,Hats Off (feat. Travis Scott),The Voice of the Heroes,Lil Baby,2021-06-04,257428,71,0.596,0.138,0.65,0.0,0.14,-5.167000000000002,0.337,133.997,4,497,2.0,2.0,2.0,2.0,2.0,138.0,5f7VJjfbwm532GiveGC0ZK,89.0,12154289.0,694,9,208,3,77.875,68.5,0
2604,Criminal,Criminal,Natti Natasha,2017-09-01,232549,75,0.8140000000000001,0.03,0.813,9.33e-05,0.255,-3.023,0.0561,79.997,4,1869,3.0,3.0,3.0,2.0,2.0,62.0,1GDbiv3spRmZ1XdM1jQbT7,75.0,8614966.0,439,6,75,1,72.8,72.8,1
2605,LOKITA,LOKITA,Natti Natasha,2022-09-30,193294,74,0.769,0.317,0.843,9.87e-06,0.0876,-3.782,0.0898,96.045,4,14,3.0,3.0,3.0,2.0,2.0,62.0,1GDbiv3spRmZ1XdM1jQbT7,75.0,8614966.0,439,6,74,1,73.0,73.0,1
2606,Tiempo,Tiempo,Wisin,2022-08-31,226120,70,0.828,0.12,0.76,0.000269,0.187,-5.721,0.033,105.039,4,44,1.0,3.0,2.0,2.0,2.0,400.0,1wZtkThiXbVNtj6hee6dz9,81.0,5817505.0,265,4,70,1,65.0,65.0,1
2607,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) [Remix]",Various Artists,2019-09-06,258600,70,0.743,0.0451,0.7090000000000001,5.18e-06,0.0809,-3.922,0.0879,170.00099999999995,4,1134,3.0,3.0,3.0,2.0,2.0,114.0,1ZwdS5xdxEREPySFridCfh,79.0,13974503.0,2481,37,70,1,66.97222222222223,66.97222222222223,1
2608,Ram Pam Pam,NATTIVIDAD,Natti Natasha,2021-09-24,200706,66,0.909,0.248,0.785,3.55e-06,0.228,-3.648,0.0637,96.984,4,385,3.0,3.0,3.0,2.0,2.0,62.0,1GDbiv3spRmZ1XdM1jQbT7,75.0,8614966.0,439,6,66,1,74.6,74.6,1
2610,Amantes de una Noche,Amantes de una Noche,Natti Natasha,2018-01-12,225520,68,0.5670000000000001,0.353,0.73,1.73e-06,0.154,-6.747999999999998,0.213,87.23700000000002,4,1736,3.0,3.0,3.0,2.0,2.0,62.0,1GDbiv3spRmZ1XdM1jQbT7,75.0,8614966.0,439,6,68,1,74.2,74.2,1
2617,Si Supieras,Si Supieras,Daddy Yankee,2019-06-28,241880,73,0.691,0.29100000000000004,0.894,0.0,0.104,-1.681,0.115,184.019,4,1204,3.0,3.0,3.0,2.0,2.0,61.0,4VMYDCV2IEDYJArk749S6m,86.0,30271458.0,787,10,73,1,79.33333333333333,79.33333333333333,1
2620,Dream On,Aerosmith,Aerosmith,1973-01-05,266960,82,0.307,0.388,0.433,9.08e-05,0.332,-10.057,0.029,160.9,4,18179,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,82,1,71.66666666666667,71.66666666666667,1
2621,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",I Don't Want To Miss A Thing EP,Aerosmith,1998-08-18,299760,76,0.39,0.172,0.649,0.0,0.21600000000000005,-5.1629999999999985,0.0345,121.16,4,8823,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,76,1,72.33333333333333,72.33333333333333,1
2622,Walk This Way,Toys In The Attic,Aerosmith,1975-04-08,220400,75,0.653,0.0114,0.73,1.03e-05,0.0754,-10.613,0.043,108.705,4,17356,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,149,2,72.44444444444444,74.0,0
2623,Crazy,Get A Grip,Aerosmith,1993-01-01,316693,75,0.37,0.0868,0.866,0.0,0.13699999999999998,-3.879,0.0384,162.086,3,10878,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,217,3,72.44444444444444,71.0,0
2624,Sweet Emotion,Toys In The Attic,Aerosmith,1975-04-08,274133,74,0.38,0.00298,0.76,0.0294,0.104,-10.961,0.0378,99.437,4,17356,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,149,2,72.55555555555556,75.0,0
2625,Cryin',Get A Grip,Aerosmith,1993-01-01,308333,73,0.445,0.000202,0.856,0.0101,0.3670000000000001,-3.674,0.0327,105.872,3,10878,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,217,3,72.66666666666667,72.0,0
2626,Dude (Looks Like A Lady),Permanent Vacation,Aerosmith,1987-01-01,265773,71,0.54,0.435,0.982,3.37e-05,0.0457,-2.962,0.0458,126.294,4,13070,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,137,2,72.88888888888889,66.0,0
2627,Amazing,Get A Grip,Aerosmith,1993-01-01,356160,69,0.308,0.0645,0.747,8.27e-05,0.431,-5.434,0.037000000000000005,139.454,4,10878,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,217,3,73.11111111111111,74.0,0
2628,Rag Doll,Permanent Vacation,Aerosmith,1987-01-01,265693,66,0.579,0.583,0.954,0.0,0.139,-3.947,0.0558,93.448,4,13070,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,137,2,73.44444444444444,71.0,0
2629,Hole In My Soul,Nine Lives,Aerosmith,1997-03-18,370093,66,0.465,0.00506,0.701,0.0,0.207,-4.809,0.0268,75.42699999999998,4,9341,2.0,2.0,2.0,2.0,2.0,443.0,7Ey4PD4MYsKc5I2dolUwbH,76.0,12788700.0,727,10,66,1,73.44444444444444,73.44444444444444,1
2630,Cornfield Chase,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,2014-11-18,126959,74,0.18,0.951,0.226,0.982,0.0998,-16.457,0.042,94.079,4,2887,2.0,2.0,2.0,1.0,2.0,444.0,0YC192cP3KPCRWx8zr8MfZ,75.0,3061451.0,337,5,265,4,65.75,63.666666666666664,0
2631,Time,Inception (Music from the Motion Picture),Hans Zimmer,2010-07-09,275556,72,0.28600000000000003,0.17800000000000002,0.0968,0.696,0.0861,-16.805999999999994,0.0323,62.881,4,4480,2.0,2.0,2.0,1.0,2.0,444.0,0YC192cP3KPCRWx8zr8MfZ,75.0,3061451.0,337,5,72,1,66.25,66.25,1
2632,Main Titles (You’ve Been Called Back to Top Gun),Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,150666,69,0.493,0.0404,0.302,0.8340000000000001,0.107,-12.478,0.0289,107.425,4,140,2.0,2.0,2.0,2.0,2.0,72.0,1HY2Jd0NmPuamShAr6KMms,84.0,23863931.0,1592,24,395,6,66.21739130434783,65.2,0
2633,Top Gun Anthem,Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,148933,67,0.448,0.00145,0.336,0.838,0.0661,-13.124,0.0322,107.351,4,140,2.0,2.0,2.0,2.0,2.0,72.0,1HY2Jd0NmPuamShAr6KMms,84.0,23863931.0,1592,24,395,6,66.30434782608695,65.6,0
2634,Day One,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,2014-11-18,199422,66,0.311,0.927,0.0173,0.964,0.0727,-27.788,0.0348,95.985,3,2887,2.0,2.0,2.0,1.0,2.0,444.0,0YC192cP3KPCRWx8zr8MfZ,75.0,3061451.0,337,5,265,4,67.75,66.33333333333333,0
2635,S.T.A.Y.,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,2014-11-18,383513,63,0.0793,0.933,0.0301,0.929,0.0741,-30.777,0.0425,191.413,3,2887,2.0,2.0,2.0,1.0,2.0,444.0,0YC192cP3KPCRWx8zr8MfZ,75.0,3061451.0,337,5,265,4,68.5,67.33333333333333,0
2636,Darkstar,Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,181053,62,0.448,0.6659999999999999,0.381,0.7559999999999999,0.0781,-18.062,0.0346,145.031,4,140,2.0,2.0,2.0,2.0,2.0,72.0,1HY2Jd0NmPuamShAr6KMms,84.0,23863931.0,1592,24,395,6,66.52173913043478,66.6,0
2637,Mountains,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],Hans Zimmer,2014-11-18,219092,62,0.304,0.59,0.0585,0.928,0.0982,-16.949,0.0351,119.975,4,2887,2.0,2.0,2.0,1.0,2.0,444.0,0YC192cP3KPCRWx8zr8MfZ,75.0,3061451.0,337,5,265,4,68.75,67.66666666666667,0
2638,"The Man, The Legend / Touchdown",Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,234493,61,0.237,0.25,0.436,0.932,0.142,-11.845,0.0315,152.238,3,140,2.0,2.0,2.0,2.0,2.0,72.0,1HY2Jd0NmPuamShAr6KMms,84.0,23863931.0,1592,24,395,6,66.56521739130434,66.8,0
2639,You’re Where You Belong / Give ‘Em Hell,Top Gun: Maverick (Music From The Motion Picture),Lady Gaga,2022-05-27,346346,61,0.157,0.5870000000000001,0.0927,0.779,0.111,-20.179,0.0379,145.73,4,140,2.0,2.0,2.0,2.0,2.0,72.0,1HY2Jd0NmPuamShAr6KMms,84.0,23863931.0,1592,24,395,6,66.56521739130434,66.8,0
2640,First Class,Come Home The Kids Miss You,Jack Harlow,2022-05-06,173947,80,0.902,0.111,0.5820000000000001,3.18e-06,0.111,-5.902,0.109,107.005,4,161,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,307,4,74.44444444444444,75.66666666666667,0
2641,Dua Lipa,Come Home The Kids Miss You,Jack Harlow,2022-05-06,135053,79,0.833,0.00161,0.652,0.0985,0.106,-6.942,0.0762,158.02200000000005,4,161,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,307,4,74.55555555555556,76.0,0
2642,WHATS POPPIN,Sweet Action,Jack Harlow,2020-03-13,139741,78,0.923,0.017,0.604,0.0,0.272,-6.671,0.245,145.062,4,945,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,153,2,74.66666666666667,75.0,0
2643,Churchill Downs (feat. Drake),Come Home The Kids Miss You,Jack Harlow,2022-05-06,309327,78,0.71,0.615,0.522,0.0,0.11,-9.102,0.36,96.448,4,161,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,307,4,74.66666666666667,76.33333333333333,0
2645,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Thats What They All Say,Jack Harlow,2020-12-11,227478,70,0.904,0.0631,0.723,0.0,0.185,-5.224,0.26,145.013,4,672,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,144,2,75.55555555555556,74.0,0
2646,Nail Tech,Come Home The Kids Miss You,Jack Harlow,2022-05-06,206385,70,0.677,0.00508,0.557,8.36e-06,0.0984,-8.408999999999999,0.0694,150.127,4,161,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,307,4,75.55555555555556,79.0,0
2647,I WANNA SEE SOME ASS (feat. jetsonmade),Sweet Action,Jack Harlow,2020-03-13,125302,75,0.899,0.18,0.691,0.000451,0.135,-7.5539999999999985,0.0497,107.951,4,945,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,153,2,75.0,78.0,0
2648,Already Best Friends (feat. Chris Brown),Thats What They All Say,Jack Harlow,2020-12-11,197031,74,0.873,0.0891,0.575,0.0,0.108,-7.284,0.0702,103.005,4,672,2.0,2.0,2.0,2.0,2.0,298.0,2LIk90788K0zvyj2JJVwkJ,81.0,2686684.0,750,10,144,2,75.11111111111111,70.0,0
2649,Superstition - Single Version,The Definitive Collection,Stevie Wonder,2002-10-29,245493,76,0.633,0.038,0.634,0.0064,0.0385,-12.115,0.0725,100.499,4,7290,1.0,2.0,2.0,2.0,2.0,446.0,7guDJrEfX3qb6FEbdPA5qi,75.0,5873621.0,719,10,144,2,71.44444444444444,68.0,0
2650,"Signed, Sealed, Delivered (I'm Yours)","Signed, Sealed And Delivered",Stevie Wonder,1970-08-07,161160,76,0.675,0.0534,0.597,0.0,0.0986,-11.329,0.0337,108.875,4,19061,1.0,2.0,2.0,2.0,2.0,446.0,7guDJrEfX3qb6FEbdPA5qi,75.0,5873621.0,719,10,76,1,71.44444444444444,71.44444444444444,1
